# app, apm, abs(apm)/app
1.94047e-08, -2.38421e-10, 0.0122868
8.41618e-08, -1.24665e-09, 0.0148126
2.28417e-07, -4.18141e-09, 0.018306
5.44578e-07, -1.29962e-08, 0.0238648
1.11349e-06, -3.53583e-08, 0.0317545
2.10415e-06, -9.33123e-08, 0.0443469
3.76926e-06, -2.63183e-07, 0.0698235
6.58532e-06, -8.7832e-07, 0.133375
1.62653e-06, -1.20639e-06, 0.741699
