# app, apm, abs(apm)/app
3.91588e-08, -4.94765e-09, 0.126348
1.72152e-07, -2.55895e-08, 0.148645
4.65682e-07, -8.28533e-08, 0.177918
1.12834e-06, -2.50402e-07, 0.22192
2.19718e-06, -6.10243e-07, 0.27774
4.05594e-06, -1.43381e-06, 0.353509
6.67761e-06, -3.15652e-06, 0.472703
9.55435e-06, -6.18605e-06, 0.647459
0, 0, nan
