# app, apm, abs(apm)/app
1.7716e-08, -2.18361e-10, 0.0123256
6.04777e-08, -8.95845e-10, 0.0148128
2.13143e-07, -3.86558e-09, 0.0181361
5.68362e-07, -1.33616e-08, 0.0235089
1.25291e-06, -3.84749e-08, 0.0307085
2.80178e-06, -1.19454e-07, 0.042635
6.2471e-06, -4.00876e-07, 0.0641699
1.40469e-05, -1.61711e-06, 0.115122
1.47066e-05, -5.89616e-06, 0.40092
