# app, apm, abs(apm)/app
1.0624e-07, -1.35003e-08, 0.127074
4.62762e-07, -6.87199e-08, 0.148499
1.35061e-06, -2.40013e-07, 0.177708
3.5458e-06, -7.85705e-07, 0.221587
7.53981e-06, -2.08642e-06, 0.276721
1.44209e-05, -5.07462e-06, 0.351893
2.47174e-05, -1.1475e-05, 0.464247
3.37345e-05, -2.19311e-05, 0.650108
0, 0, nan
