# app, apm, abs(apm)/app
1.31342e-08, -1.61531e-10, 0.0122985
5.78167e-08, -8.59381e-10, 0.0148639
1.56685e-07, -2.88027e-09, 0.0183825
3.80753e-07, -9.17073e-09, 0.0240858
7.44506e-07, -2.39942e-08, 0.0322284
1.38352e-06, -6.28602e-08, 0.0454349
2.31088e-06, -1.70479e-07, 0.0737724
3.43173e-06, -5.07818e-07, 0.147977
0, 0, nan
