# app, apm, abs(apm)/app
2.3677e-07, -3.11112e-08, 0.131398
7.87648e-07, -1.18815e-07, 0.150848
2.14703e-06, -3.9221e-07, 0.182675
5.12135e-06, -1.18766e-06, 0.231903
9.77678e-06, -2.90466e-06, 0.297098
1.56637e-05, -6.14007e-06, 0.391993
1.95818e-05, -1.07502e-05, 0.548992
7.25274e-06, -6.28036e-06, 0.865929
0, 0, nan
