# app, apm, abs(apm)/app
7.11103e-08, -3.74263e-09, 0.0526313
3.09986e-07, -1.94997e-08, 0.0629052
9.0571e-07, -7.01055e-08, 0.0774039
2.38207e-06, -2.3932e-07, 0.100467
5.07833e-06, -6.70064e-07, 0.131946
9.75395e-06, -1.75539e-06, 0.179967
1.68581e-05, -4.45837e-06, 0.264464
2.35634e-05, -1.04942e-05, 0.445358
0, 0, nan
