# app, apm, abs(apm)/app
1.63234e-07, -2.13931e-08, 0.131058
5.65976e-07, -8.58923e-08, 0.15176
1.55654e-06, -2.87529e-07, 0.184724
3.76407e-06, -8.91687e-07, 0.236894
7.15917e-06, -2.1921e-06, 0.306195
1.13745e-05, -4.63716e-06, 0.40768
1.33641e-05, -7.78691e-06, 0.582674
6.66725e-07, -6.48317e-07, 0.972391
0, 0, nan
