# app, apm, abs(apm)/app
3.99588e-08, -2.10308e-09, 0.0526313
1.60374e-07, -1.00883e-08, 0.0629052
4.30855e-07, -3.33499e-08, 0.0774039
1.04799e-06, -1.05288e-07, 0.100467
2.1413e-06, -2.82535e-07, 0.131946
3.94656e-06, -7.1025e-07, 0.179967
5.69829e-06, -1.50698e-06, 0.264461
5.88208e-06, -2.61964e-06, 0.445359
0, 0, nan
