# app, apm, abs(apm)/app
1.09827e-08, -1.36109e-10, 0.0123931
3.74728e-08, -5.58288e-10, 0.0148985
8.4499e-08, -1.55779e-09, 0.0184356
1.66253e-07, -4.03447e-09, 0.024267
2.6976e-07, -8.75935e-09, 0.0324709
3.88306e-07, -1.78295e-08, 0.0459161
4.79893e-07, -3.52023e-08, 0.0733545
3.89108e-07, -6.23124e-08, 0.160142
0, 0, nan
