# app, apm, abs(apm)/app
2.77871e-09, -3.56625e-11, 0.0128342
5.81688e-09, -8.859e-11, 0.0152298
9.26043e-09, -1.78078e-10, 0.01923
1.27319e-08, -3.33112e-10, 0.0261635
1.49462e-08, -5.5087e-10, 0.0368567
1.5242e-08, -8.6751e-10, 0.0569157
1.14911e-08, -1.30772e-09, 0.113803
4.83502e-10, -3.87829e-10, 0.802125
0, 0, nan
