# app, apm, abs(apm)/app
2.00252e-08, -2.47924e-10, 0.0123806
8.04117e-08, -1.19383e-09, 0.0148465
2.16171e-07, -3.96844e-09, 0.0183579
5.26366e-07, -1.26548e-08, 0.0240419
1.07717e-06, -3.45433e-08, 0.0320686
1.99013e-06, -8.97896e-08, 0.0451174
2.88782e-06, -2.06049e-07, 0.0713511
3.02739e-06, -4.52901e-07, 0.149601
0, 0, nan
