# app, apm, abs(apm)/app
6.73334e-08, -3.68205e-09, 0.0546839
1.92837e-07, -1.23505e-08, 0.0640461
4.25392e-07, -3.40036e-08, 0.0799347
7.84854e-07, -8.33011e-08, 0.106136
1.17401e-06, -1.69468e-07, 0.14435
1.47628e-06, -3.07447e-07, 0.208259
1.40434e-06, -4.77299e-07, 0.339873
3.60922e-07, -2.68247e-07, 0.743226
0, 0, nan
