# app, apm, abs(apm)/app
3.74798e-09, -4.64934e-11, 0.0124049
1.10181e-08, -1.64156e-10, 0.0148987
2.26765e-08, -4.19846e-10, 0.0185146
4.12973e-08, -1.00592e-09, 0.024358
6.35101e-08, -2.08309e-09, 0.0327993
8.76419e-08, -4.09665e-09, 0.046743
1.0193e-07, -7.69294e-09, 0.0754728
7.41095e-08, -1.27609e-08, 0.17219
0, 0, nan
