# app, apm, abs(apm)/app
7.4789e-09, -3.94376e-10, 0.0527318
2.19755e-08, -1.38709e-09, 0.0631198
4.5195e-08, -3.52749e-09, 0.0780505
8.22177e-08, -8.3641e-09, 0.101731
1.26237e-07, -1.70091e-08, 0.134739
1.73748e-07, -3.22581e-08, 0.18566
2.00971e-07, -5.55455e-08, 0.276386
1.43316e-07, -6.94356e-08, 0.484493
0, 0, nan
