# app, apm, abs(apm)/app
7.12411e-08, -3.74951e-09, 0.0526313
3.10079e-07, -1.95056e-08, 0.0629052
9.0663e-07, -7.01767e-08, 0.0774039
2.3837e-06, -2.39484e-07, 0.100467
5.08001e-06, -6.70285e-07, 0.131946
9.32475e-06, -1.67814e-06, 0.179967
1.21877e-05, -3.22316e-06, 0.264461
1.07345e-05, -4.78073e-06, 0.445359
0, 0, nan
