# app, apm, abs(apm)/app
1.5099e-08, -1.92189e-09, 0.127286
4.62024e-08, -6.88145e-09, 0.148942
9.62174e-08, -1.72208e-08, 0.178978
1.70697e-07, -3.82199e-08, 0.223904
2.50927e-07, -7.06039e-08, 0.281372
3.27891e-07, -1.18103e-07, 0.360189
3.57109e-07, -1.70876e-07, 0.478498
2.335e-07, -1.59619e-07, 0.683595
0, 0, nan
