# app, apm, abs(apm)/app
3.57022e-08, -4.42015e-10, 0.0123806
1.55474e-07, -2.30825e-09, 0.0148465
4.54879e-07, -8.35061e-09, 0.0183579
1.19725e-06, -2.8784e-08, 0.0240419
2.55547e-06, -8.19503e-08, 0.0320686
4.70218e-06, -2.1215e-07, 0.0451174
6.17654e-06, -4.40703e-07, 0.0713511
5.52485e-06, -8.26524e-07, 0.149601
0, 0, nan
